id,ts,originator_id,receiver_id,amount,originator_name,receiver_name,originator_state,receiver_state,account_age_days,payment_type,sec_code,channel,is_fraud
90991c52-b523-4423-8b1c-bd513755119d,2026-07-10T07:48:18.584976+00:00,ORIG-24872,RCVR-80588,336.36,Northstar Services,Maple Consulting,GA,IL,2776,Payroll,PPD,API,0
3d06aa7c-708b-43de-bdd7-7f1083e17dfc,2026-08-11T02:51:18.584976+00:00,ORIG-76846,RCVR-53444,850.97,Pine Valley Foods,Avery Johnson,NY,MA,1334,Vendor payment,WEB,Online banking,0
d5b87832-2dd1-4c66-8b65-da8b97a7fc11,2026-08-08T02:11:18.584976+00:00,ORIG-88767,RCVR-35062,1047.11,Pine Valley Foods,Brightline Supply,IL,IL,81,Bill payment,PPD,Branch initiated,1
fe6e5ff4-19b8-47a4-b970-44b62ea14f8e,2026-07-31T02:37:18.584976+00:00,ORIG-11105,RCVR-28385,285.9,Northstar Services,Maple Consulting,NC,NY,2691,Bill payment,PPD,Online banking,0
7cf39e46-0761-4fc9-99ec-52fe5fc5f07f,2026-07-20T07:50:18.584976+00:00,ORIG-54115,RCVR-38710,126.07,Harbor Manufacturing,Cedar Utilities,VA,MA,149,Direct deposit,WEB,File upload,0
a0470e87-77d1-406e-a24c-76fbfa966495,2026-07-14T05:52:18.584976+00:00,ORIG-78895,RCVR-80522,116.64,Pine Valley Foods,Brightline Supply,WA,OH,2535,Bill payment,CCD,File upload,0
5a483813-aa36-4c03-ac9e-c183265ba99c,2026-08-14T15:49:18.584976+00:00,ORIG-62760,RCVR-23847,644.92,Summit Health,Cedar Utilities,FL,IL,65,Bill payment,PPD,Branch initiated,0
132cc208-75c5-43f6-8fbb-781604bccbfa,2026-08-18T18:16:18.584976+00:00,ORIG-66036,RCVR-63589,418.96,Summit Health,Avery Johnson,IL,OH,1121,Vendor payment,CCD,Online banking,0
62a8a9e7-8d08-4ef8-b9a9-ed1e11ca3bb7,2026-07-25T05:50:18.584976+00:00,ORIG-43916,RCVR-83787,1393.35,Summit Health,Maple Consulting,NY,CA,1911,Payroll,PPD,Online banking,0
edf7f41e-908d-471d-84b3-d4a1396dcce0,2026-07-22T03:40:18.584976+00:00,ORIG-47390,RCVR-96456,250.77,Harbor Manufacturing,Brightline Supply,CA,WA,1542,Direct deposit,WEB,API,0
f37eec22-d55f-4da9-98ca-a0c9b905f0ca,2026-06-26T00:07:18.584976+00:00,ORIG-88737,RCVR-99039,487.74,Northstar Services,Brightline Supply,VA,IL,3270,Vendor payment,WEB,Branch initiated,0
0f9e3de4-dfa9-4c70-bb6c-f062731d683f,2026-07-09T14:46:18.584976+00:00,ORIG-75563,RCVR-87317,301.91,Pine Valley Foods,Cedar Utilities,TX,WA,1163,Direct deposit,PPD,Online banking,0
966bc5a5-c2cf-495a-8b58-916830381b74,2026-07-03T20:22:18.584976+00:00,ORIG-17757,RCVR-22221,260.9,Summit Health,Cedar Utilities,VA,GA,3336,Bill payment,CCD,API,0
5b8cf8f9-53dd-4a5a-b82e-53dbe299ad85,2026-07-18T00:44:18.584976+00:00,ORIG-70780,RCVR-58130,189.45,Northstar Services,Maple Consulting,CO,FL,993,Direct deposit,CCD,Online banking,0
1b86aad6-75ac-49fe-a490-96ee004935f6,2026-08-06T18:50:18.584976+00:00,ORIG-71472,RCVR-48799,261.67,Northstar Services,Cedar Utilities,NC,VA,376,Vendor payment,PPD,Online banking,0
b6820813-aab8-421a-80fa-a01d6b46faef,2026-07-21T05:15:18.584976+00:00,ORIG-24882,RCVR-87577,513.79,Northstar Services,Brightline Supply,VA,CO,3213,Payroll,CCD,File upload,0
e279eb23-5ffa-4b88-b28b-d9d13e97407b,2026-08-04T18:50:18.584976+00:00,ORIG-44705,RCVR-31489,667.45,Summit Health,Maple Consulting,VA,IL,821,Tax payment,CCD,API,0
42ca69cd-79e9-46da-b07b-03b8a5511ba7,2026-07-23T02:15:18.584976+00:00,ORIG-63655,RCVR-24243,285.84,Harbor Manufacturing,Cedar Utilities,CO,CO,3246,Payroll,WEB,Online banking,0
3b3ecaa7-9f7b-4095-bb16-b4a5a6d84bcb,2026-07-21T20:47:18.584976+00:00,ORIG-80164,RCVR-30214,857.48,Summit Health,Brightline Supply,NY,MA,247,Tax payment,PPD,Online banking,0
85c0b017-bc3a-491d-98d9-1a491f494b39,2026-06-26T03:27:18.584976+00:00,ORIG-14115,RCVR-33982,166.9,Pine Valley Foods,Brightline Supply,VA,IL,2431,Vendor payment,CCD,API,0
6410c40f-9e54-4f01-8627-2a053b3b9a5a,2026-08-02T01:54:18.584976+00:00,ORIG-53680,RCVR-94520,401.17,Pine Valley Foods,Avery Johnson,WA,VA,2038,Tax payment,PPD,API,0
64c2ffd4-b65c-4b2d-80b9-6be5215f2eb7,2026-06-24T11:14:18.584976+00:00,ORIG-43980,RCVR-48625,100.87,Pine Valley Foods,Cedar Utilities,GA,MA,1940,Direct deposit,CCD,API,0
41970d2a-75a1-4ee6-82c0-6f2012c0f7bd,2026-07-25T21:17:18.584976+00:00,ORIG-61186,RCVR-44674,284.98,Pine Valley Foods,Avery Johnson,IL,TX,218,Payroll,CCD,Online banking,0
15a56b2e-fd51-400f-b531-95c07b9b0405,2026-06-30T03:00:18.584976+00:00,ORIG-61140,RCVR-49013,306.36,Summit Health,Brightline Supply,OH,FL,853,Direct deposit,CCD,API,0
20a0526c-c07b-4300-9914-0ade225e5e23,2026-06-30T15:44:18.584976+00:00,ORIG-95619,RCVR-59786,202.4,Northstar Services,Avery Johnson,VA,IL,3319,Bill payment,WEB,Online banking,0
6857a796-4686-4f8b-931f-d950b6944159,2026-07-12T06:04:18.584976+00:00,ORIG-85170,RCVR-90543,2242.59,Pine Valley Foods,Brightline Supply,NC,CA,1921,Payroll,CCD,API,0
105ba8f6-867b-4268-85c2-dd52cde90b1f,2026-07-15T16:55:18.584976+00:00,ORIG-23651,RCVR-72511,181.66,Harbor Manufacturing,Brightline Supply,MA,VA,234,Vendor payment,PPD,Online banking,0
8393b8dd-0766-4dea-88ff-4b7416d88a35,2026-06-22T18:32:18.584976+00:00,ORIG-86610,RCVR-48947,357.52,Pine Valley Foods,Cedar Utilities,WA,VA,638,Vendor payment,CCD,Online banking,0
9ba4c2e9-ef4e-47b1-8e2e-f2f05b6abe14,2026-07-06T09:34:18.584976+00:00,ORIG-64282,RCVR-44414,688.49,Harbor Manufacturing,Cedar Utilities,IL,TX,1453,Tax payment,CCD,File upload,0
be674919-2124-471b-ac2a-52f71d8208a1,2026-07-05T16:45:18.584976+00:00,ORIG-35302,RCVR-24312,2213.79,Summit Health,Cedar Utilities,FL,NY,3282,Vendor payment,CCD,File upload,0
5ac077e1-2807-4455-bb59-7b4cee22dd00,2026-07-03T16:40:18.584976+00:00,ORIG-46681,RCVR-13102,474.43,Pine Valley Foods,Brightline Supply,FL,VA,3534,Vendor payment,CCD,Online banking,0
c0064d25-6178-4fd3-930c-527fd82f1555,2026-07-09T19:57:18.584976+00:00,ORIG-13984,RCVR-97335,289.34,Harbor Manufacturing,Avery Johnson,IL,WA,332,Vendor payment,WEB,Online banking,0
22fdfef5-7237-430b-bdb7-fbaa5185c3d1,2026-07-05T22:04:18.584976+00:00,ORIG-55903,RCVR-10858,447.38,Pine Valley Foods,Brightline Supply,CO,CA,157,Direct deposit,WEB,Online banking,0
02dd340a-e077-4aa7-9fa7-582683d23a9a,2026-06-23T22:10:18.584976+00:00,ORIG-78929,RCVR-27672,379.81,Summit Health,Maple Consulting,MA,FL,749,Vendor payment,WEB,Online banking,0
f44bf3a6-3de3-4e10-8a89-910f804e1946,2026-07-27T17:35:18.584976+00:00,ORIG-69874,RCVR-35365,416.91,Pine Valley Foods,Maple Consulting,GA,VA,1715,Tax payment,PPD,Online banking,0
e0afefa3-3275-4618-8d33-bd4e8481a899,2026-07-20T11:26:18.584976+00:00,ORIG-59722,RCVR-10185,574.86,Summit Health,Maple Consulting,CA,FL,795,Bill payment,WEB,API,0
3f6abd9c-ded5-4a85-8cf9-046647002cce,2026-06-30T00:56:18.584976+00:00,ORIG-38387,RCVR-75105,1084.99,Northstar Services,Cedar Utilities,NC,MA,458,Payroll,CCD,Online banking,0
b793ca27-58a5-4a3b-b39c-4db529efb049,2026-06-30T20:27:18.584976+00:00,ORIG-82890,RCVR-69398,660.25,Pine Valley Foods,Avery Johnson,GA,CO,1482,Payroll,CCD,API,0
abdf1d20-8c41-45f4-8be8-b505cce3a97d,2026-07-30T15:37:18.584976+00:00,ORIG-27062,RCVR-90255,804.85,Summit Health,Brightline Supply,GA,CO,352,Bill payment,WEB,Online banking,0
b05e4b93-ff0f-4de7-bd8e-b2b35584f919,2026-08-06T07:09:18.584976+00:00,ORIG-58905,RCVR-89500,270.68,Northstar Services,Brightline Supply,NY,VA,3,Tax payment,PPD,API,0
bfd2be37-7c4e-491d-8dc1-9fe29910c2b7,2026-08-05T02:56:18.584976+00:00,ORIG-72598,RCVR-21192,1675.7,Pine Valley Foods,Avery Johnson,VA,VA,72,Bill payment,CCD,API,1
cc830cfe-29b2-43cf-8846-4e4240ec020f,2026-06-23T07:26:18.584976+00:00,ORIG-14954,RCVR-27223,178.97,Pine Valley Foods,Brightline Supply,TX,NC,2544,Tax payment,WEB,File upload,0
a3ded1e6-4163-4b9d-8371-20fdccce0b80,2026-07-19T22:11:18.584976+00:00,ORIG-91402,RCVR-13873,464.8,Pine Valley Foods,Brightline Supply,MA,NY,3255,Direct deposit,PPD,File upload,0
a2453adf-f651-47b8-9814-0c60b0fcf5d8,2026-07-26T02:14:18.584976+00:00,ORIG-11544,RCVR-32190,121.85,Harbor Manufacturing,Avery Johnson,NY,MA,2239,Direct deposit,CCD,API,0
3b36f210-8558-440e-8e7e-d48ce90ffd75,2026-07-04T21:58:18.584976+00:00,ORIG-54652,RCVR-99492,526.12,Harbor Manufacturing,Avery Johnson,NY,MA,399,Bill payment,CCD,Online banking,0
62efc843-c541-4f22-a642-fa41151ad8d6,2026-06-25T13:06:18.584976+00:00,ORIG-42519,RCVR-61226,523.94,Summit Health,Cedar Utilities,NY,FL,731,Tax payment,CCD,Branch initiated,0
f52e3371-5bc4-422d-9fc8-bce178a4d12d,2026-08-11T08:27:18.584976+00:00,ORIG-27607,RCVR-15159,526.8,Harbor Manufacturing,Brightline Supply,CO,IL,2714,Bill payment,PPD,API,0
ee9f2e83-eccc-4a3a-8ee3-07421effcbbf,2026-07-28T06:08:18.584976+00:00,ORIG-73831,RCVR-60602,1630.78,Harbor Manufacturing,Brightline Supply,FL,CO,826,Tax payment,CCD,Online banking,0
ce4492f4-6f54-43a7-9036-7e46b0a60294,2026-07-17T11:28:18.584976+00:00,ORIG-82864,RCVR-98969,435.49,Summit Health,Cedar Utilities,CA,NY,2543,Payroll,PPD,Online banking,0
81bd37b8-84a0-48bc-b28b-fb76fba2de90,2026-06-23T02:05:18.584976+00:00,ORIG-94031,RCVR-29822,1295.09,Summit Health,Cedar Utilities,NC,NY,2561,Vendor payment,WEB,API,0
b769bb27-521e-4a94-b0fb-c25bc67d666d,2026-07-02T21:15:18.584976+00:00,ORIG-69574,RCVR-71958,928.06,Northstar Services,Avery Johnson,MA,GA,873,Payroll,CCD,File upload,0
38ab3ef4-539a-4dd3-9212-cf255401b506,2026-07-19T09:58:18.584976+00:00,ORIG-29296,RCVR-43905,437.97,Pine Valley Foods,Maple Consulting,TX,OH,13,Bill payment,PPD,API,0
bfadd5ec-a28a-490e-9636-8d9ea921536d,2026-06-28T05:23:18.584976+00:00,ORIG-76710,RCVR-68596,631.74,Harbor Manufacturing,Maple Consulting,MA,CO,1771,Tax payment,PPD,File upload,0
d6941964-0086-46b3-b735-fd8aec5c2dc6,2026-07-31T18:37:18.584976+00:00,ORIG-71554,RCVR-37307,186.15,Harbor Manufacturing,Maple Consulting,WA,FL,1983,Vendor payment,PPD,Online banking,0
2022f2de-5e0e-4349-a69c-05673287abfc,2026-07-29T04:10:18.584976+00:00,ORIG-54749,RCVR-70009,1055.15,Harbor Manufacturing,Avery Johnson,OH,FOREIGN,79,Vendor payment,WEB,File upload,1
a89a5527-0a63-4a8c-aa14-d1a47af1d764,2026-07-17T04:55:18.584976+00:00,ORIG-10110,RCVR-53731,931.53,Summit Health,Brightline Supply,TX,OH,179,Vendor payment,PPD,API,1
b4f4a458-5445-4cd9-aae0-2294b239f55a,2026-07-27T09:34:18.584976+00:00,ORIG-63170,RCVR-54351,477.17,Pine Valley Foods,Brightline Supply,GA,VA,3001,Tax payment,CCD,API,0
1572bf79-8e62-4647-b375-08483b37d625,2026-06-27T01:15:18.584976+00:00,ORIG-67827,RCVR-13619,365.99,Summit Health,Avery Johnson,NY,WA,1117,Direct deposit,PPD,File upload,0
e8ab286f-e99a-474d-87fd-c79eab3f9be3,2026-07-30T01:02:18.584976+00:00,ORIG-16669,RCVR-46408,256.12,Northstar Services,Maple Consulting,NY,CA,1794,Payroll,WEB,File upload,0
7962fa50-c14f-45a6-ba46-64a45ac6109f,2026-07-17T02:54:18.584976+00:00,ORIG-67234,RCVR-34439,609.62,Northstar Services,Cedar Utilities,WA,NY,1536,Tax payment,CCD,Online banking,0
92febb88-a0d0-4b1f-8a88-564f34f462c0,2026-07-04T04:49:18.584976+00:00,ORIG-75466,RCVR-50318,170.98,Northstar Services,Cedar Utilities,OH,WA,3616,Vendor payment,WEB,Online banking,0
7b86f95e-4ee2-4e22-9186-12138649fb0a,2026-08-10T22:44:18.584976+00:00,ORIG-75610,RCVR-71620,242.79,Pine Valley Foods,Maple Consulting,TX,OH,2344,Vendor payment,PPD,API,0
39caaace-37fa-40a7-ad5d-477f98bd5269,2026-08-08T10:36:18.584976+00:00,ORIG-86707,RCVR-78701,132.25,Pine Valley Foods,Avery Johnson,GA,TX,60,Direct deposit,WEB,File upload,0
03d8b7d8-54eb-43f1-b897-5ba71d5fbbaa,2026-08-01T14:11:18.584976+00:00,ORIG-10880,RCVR-47941,933.3,Harbor Manufacturing,Cedar Utilities,FL,VA,1859,Direct deposit,PPD,Online banking,0
e4bbe16b-c6fd-4a7c-bce2-75a048205e0c,2026-07-27T15:34:18.584976+00:00,ORIG-59790,RCVR-61195,238.69,Northstar Services,Cedar Utilities,NY,VA,3433,Vendor payment,WEB,Online banking,0
31e5635a-f2e1-4406-8ea3-e91b08cd89b2,2026-08-11T20:48:18.584976+00:00,ORIG-58573,RCVR-67694,328.31,Summit Health,Maple Consulting,WA,IL,1942,Direct deposit,CCD,Online banking,0
ded9a852-201d-43c5-8b52-3d590a6c9f61,2026-07-28T22:37:18.584976+00:00,ORIG-83680,RCVR-56240,403.69,Pine Valley Foods,Avery Johnson,NC,CA,1402,Vendor payment,WEB,Online banking,0
70a52581-7213-4ecd-9f0a-4e6503df45a6,2026-07-21T20:36:18.584976+00:00,ORIG-74357,RCVR-57678,494.53,Northstar Services,Cedar Utilities,FL,CO,2029,Tax payment,PPD,API,0
5b7640c5-a094-408e-9616-9a02d8360b67,2026-07-06T05:25:18.584976+00:00,ORIG-57263,RCVR-49201,189.8,Harbor Manufacturing,Brightline Supply,FL,NY,2815,Tax payment,CCD,API,0
5e23721a-341b-4bdc-9d54-327d3c292a0a,2026-07-14T03:44:18.584976+00:00,ORIG-80282,RCVR-71264,669.44,Pine Valley Foods,Maple Consulting,FL,TX,254,Direct deposit,CCD,Online banking,0
15e68d54-17ee-4563-85af-fb1007deafe7,2026-07-14T02:09:18.584976+00:00,ORIG-86566,RCVR-14905,616.0,Pine Valley Foods,Brightline Supply,NC,GA,1014,Payroll,PPD,Online banking,0
d4b96b84-cbf8-462e-9903-75b1ea30d7d0,2026-08-03T13:36:18.584976+00:00,ORIG-12597,RCVR-20352,886.76,Northstar Services,Avery Johnson,GA,GA,2740,Payroll,CCD,Online banking,0
95cb64c8-b8a7-4dba-b2a2-6401611c36a6,2026-07-06T04:21:18.584976+00:00,ORIG-75293,RCVR-51914,597.25,Harbor Manufacturing,Brightline Supply,MA,OH,2334,Direct deposit,PPD,Online banking,0
6cd90065-6898-40fd-96e7-385f35b6557e,2026-07-26T16:30:18.584976+00:00,ORIG-43154,RCVR-55408,185.81,Summit Health,Brightline Supply,TX,NY,2920,Payroll,WEB,Online banking,0
ec4610fa-a22a-4af0-986e-8a336004be6f,2026-07-20T01:52:18.584976+00:00,ORIG-66626,RCVR-42432,1165.26,Pine Valley Foods,Cedar Utilities,NC,TX,1793,Bill payment,PPD,API,0
f04b59fb-9504-4701-8775-6d51a44d3db0,2026-07-03T06:11:18.584976+00:00,ORIG-60734,RCVR-16017,358.33,Northstar Services,Avery Johnson,MA,VA,1741,Tax payment,CCD,API,0
c1180096-ca17-4c98-a65d-928410c2ecf4,2026-07-13T13:00:18.584976+00:00,ORIG-35680,RCVR-61555,215.18,Harbor Manufacturing,Brightline Supply,FL,TX,3428,Payroll,CCD,Branch initiated,0
8956e807-b9d9-412a-a041-b0ac76d26328,2026-07-10T04:53:18.584976+00:00,ORIG-89456,RCVR-16371,903.37,Northstar Services,Avery Johnson,NY,TX,317,Tax payment,PPD,API,0
fbd9f846-6155-4361-b7aa-87bfaee9b7b5,2026-06-25T09:44:18.584976+00:00,ORIG-98617,RCVR-26673,469.49,Northstar Services,Brightline Supply,WA,WA,652,Payroll,PPD,Online banking,0
d19d9ce9-4798-494c-84f8-93820f0a926d,2026-07-18T14:24:18.584976+00:00,ORIG-93088,RCVR-45915,219.67,Harbor Manufacturing,Maple Consulting,TX,CA,2963,Bill payment,CCD,API,0
a688221c-73d2-4f5c-beb8-a91bd462c22c,2026-08-07T03:42:18.584976+00:00,ORIG-65708,RCVR-63481,832.67,Pine Valley Foods,Brightline Supply,NC,MA,74,Vendor payment,CCD,API,1
829928e6-6c95-40a3-a4dc-69099fc18d9a,2026-07-22T10:48:18.584976+00:00,ORIG-46243,RCVR-11899,527.71,Pine Valley Foods,Avery Johnson,OH,CO,3504,Tax payment,WEB,File upload,0
f55f3cef-53d5-4799-8bb6-56e5b9fa2f33,2026-08-14T21:17:18.584976+00:00,ORIG-28499,RCVR-47104,663.94,Harbor Manufacturing,Brightline Supply,FL,CA,2000,Bill payment,CCD,Online banking,0
0715fa32-0e89-43d6-9213-6805e3a5ebc0,2026-06-27T05:13:18.584976+00:00,ORIG-77566,RCVR-17092,213.82,Summit Health,Avery Johnson,GA,FL,1240,Vendor payment,PPD,Online banking,0
9d35104b-6ea3-41f5-9aa3-1331e4eda6dd,2026-06-25T10:39:18.584976+00:00,ORIG-97723,RCVR-83041,3369.25,Pine Valley Foods,Brightline Supply,NY,CO,62,Vendor payment,TEL,API,1
2983fc44-116a-48ac-9755-e2f69ed05ef5,2026-06-23T07:40:18.584976+00:00,ORIG-54977,RCVR-43718,298.0,Summit Health,Maple Consulting,NC,MA,439,Bill payment,CCD,Branch initiated,0
6b5de5c3-d8e6-42c9-b82e-19bf7646f520,2026-08-04T11:52:18.584976+00:00,ORIG-23861,RCVR-54510,1000.83,Pine Valley Foods,Brightline Supply,NC,NC,3565,Vendor payment,WEB,Online banking,0
ca042829-f97a-4599-8c58-45f219a97f18,2026-07-09T17:45:18.584976+00:00,ORIG-55317,RCVR-17716,250.73,Northstar Services,Brightline Supply,FL,CO,209,Direct deposit,PPD,API,0
c2b0687d-6309-44d0-9196-f5187244c4d6,2026-07-02T17:43:18.584976+00:00,ORIG-76092,RCVR-33715,386.06,Harbor Manufacturing,Maple Consulting,VA,MA,3625,Tax payment,PPD,File upload,0
4565fa43-3676-49a8-9b80-b48ee810726e,2026-06-26T23:09:18.584976+00:00,ORIG-68972,RCVR-24669,1051.37,Northstar Services,Brightline Supply,CA,GA,994,Tax payment,WEB,File upload,0
b1fd8063-f1b7-4ec4-8f84-f7ec9943d47e,2026-07-23T04:13:18.584976+00:00,ORIG-33692,RCVR-21046,2558.56,Northstar Services,Maple Consulting,CO,IL,2957,Bill payment,WEB,Online banking,0
6a29552e-36ac-43a4-869c-41bd56c883de,2026-08-20T12:03:18.584976+00:00,ORIG-61625,RCVR-42923,270.38,Pine Valley Foods,Maple Consulting,IL,GA,3375,Vendor payment,WEB,File upload,0
6251fc8b-baaf-4216-8f8c-a1206c2d4ac6,2026-07-13T18:28:18.584976+00:00,ORIG-30487,RCVR-10977,492.35,Northstar Services,Maple Consulting,IL,FL,3644,Direct deposit,CCD,File upload,0
a0e8b706-277d-457d-8857-6894e1a6c88e,2026-07-30T02:25:18.584976+00:00,ORIG-16154,RCVR-92208,514.32,Summit Health,Cedar Utilities,NY,OH,2466,Vendor payment,PPD,API,0
af905368-2fc9-4822-a24b-5328422ed6cc,2026-07-17T23:32:18.584976+00:00,ORIG-87070,RCVR-15686,189.64,Northstar Services,Maple Consulting,CA,CA,1739,Direct deposit,CCD,File upload,0
134d037e-5f74-4591-a34c-0e9f4fe88b5a,2026-07-26T00:45:18.584976+00:00,ORIG-25806,RCVR-72840,255.04,Pine Valley Foods,Cedar Utilities,OH,NC,1727,Vendor payment,PPD,Online banking,0
f4887085-ca61-4f1d-a2d8-f2aa1bb3f4ef,2026-07-25T17:25:18.584976+00:00,ORIG-97838,RCVR-64147,172.69,Harbor Manufacturing,Avery Johnson,MA,VA,3011,Vendor payment,CCD,Online banking,0
eb5efb60-ed43-4094-87c5-794f6539b012,2026-07-23T09:34:18.584976+00:00,ORIG-77459,RCVR-58031,267.28,Northstar Services,Maple Consulting,MA,CO,1472,Tax payment,CCD,Branch initiated,0
6085ac99-1d07-4f27-b2be-28e60f22370e,2026-07-14T16:20:18.584976+00:00,ORIG-15475,RCVR-93960,365.7,Pine Valley Foods,Brightline Supply,NC,CA,748,Tax payment,CCD,File upload,0
074c76a3-b209-45bb-b3f4-54ea405872d4,2026-07-04T21:37:18.584976+00:00,ORIG-11140,RCVR-83918,197.6,Pine Valley Foods,Brightline Supply,FL,CO,1448,Direct deposit,WEB,API,0
e173a6fc-2369-44fc-b1ee-67f398d5427d,2026-08-02T20:01:18.584976+00:00,ORIG-73527,RCVR-61969,268.19,Summit Health,Avery Johnson,FL,GA,1761,Bill payment,PPD,Online banking,0
bd92ad54-f38f-4bbe-bc52-8c960ff95cdf,2026-06-25T12:38:18.584976+00:00,ORIG-20155,RCVR-38924,157.92,Summit Health,Brightline Supply,CA,OH,501,Payroll,WEB,File upload,0
74abf201-94ac-4c9f-9977-f575a4cb6125,2026-07-18T22:19:18.584976+00:00,ORIG-97972,RCVR-34928,502.2,Pine Valley Foods,Brightline Supply,FL,IL,358,Bill payment,WEB,Online banking,0
dd295278-c08d-4937-ac66-a23f278e3813,2026-08-08T17:45:18.584976+00:00,ORIG-66690,RCVR-98718,2182.3,Harbor Manufacturing,Brightline Supply,CA,NY,1918,Tax payment,PPD,API,0
cdc8b7dc-3b6e-4ce9-8af9-f42006d5bd87,2026-06-22T02:50:18.584976+00:00,ORIG-70018,RCVR-91749,1133.21,Northstar Services,Avery Johnson,NY,NC,640,Bill payment,CCD,Online banking,0
77e51902-9c38-4edb-88c4-0fe9afdd5ac4,2026-07-16T03:51:18.584976+00:00,ORIG-83663,RCVR-39095,687.12,Summit Health,Avery Johnson,IL,WA,1268,Vendor payment,WEB,Online banking,0
456e5783-6db1-4276-8fba-7160b65a0275,2026-08-06T09:38:18.584976+00:00,ORIG-12149,RCVR-79386,470.22,Harbor Manufacturing,Cedar Utilities,WA,MA,2595,Direct deposit,PPD,API,0
273605ef-41ce-47c5-964a-681168f0b223,2026-08-04T01:44:18.584976+00:00,ORIG-37618,RCVR-28710,577.41,Harbor Manufacturing,Maple Consulting,TX,FL,1005,Bill payment,WEB,File upload,0
4cfa63e6-5866-4562-883b-bfe7ab5a5997,2026-07-14T06:33:18.584976+00:00,ORIG-31711,RCVR-72072,383.09,Northstar Services,Cedar Utilities,WA,TX,2754,Vendor payment,CCD,API,0
092d0c1b-08f0-4c54-a19c-54f4cee67784,2026-07-12T16:12:18.584976+00:00,ORIG-56325,RCVR-23124,292.56,Harbor Manufacturing,Maple Consulting,CO,CA,693,Tax payment,WEB,Online banking,0
706f75a2-b50d-4a9c-b165-a58636eb2710,2026-07-04T12:37:18.584976+00:00,ORIG-32204,RCVR-45630,1259.12,Harbor Manufacturing,Cedar Utilities,NY,TX,2664,Tax payment,CCD,Online banking,0
81abcdb1-8dd6-405d-a654-6af8c081299c,2026-07-12T23:09:18.584976+00:00,ORIG-21361,RCVR-40087,106.82,Harbor Manufacturing,Cedar Utilities,MA,NC,2214,Vendor payment,WEB,API,0
9d4f3a8a-fe0a-4bae-90f0-283d8fd0abee,2026-08-11T14:45:18.584976+00:00,ORIG-25899,RCVR-61778,366.31,Pine Valley Foods,Cedar Utilities,OH,CA,3297,Vendor payment,WEB,File upload,0
bf605b47-2318-4632-9307-ab727d8fb7aa,2026-08-02T07:57:18.584976+00:00,ORIG-42466,RCVR-92790,201.6,Northstar Services,Avery Johnson,NY,TX,2054,Bill payment,PPD,Online banking,0
f2d6ae97-93e3-4948-89a6-36bf6eef2cd1,2026-06-24T18:22:18.584976+00:00,ORIG-57685,RCVR-29910,834.77,Pine Valley Foods,Avery Johnson,TX,CO,3385,Direct deposit,WEB,File upload,0
b72321fb-e5c6-4367-a25f-8f9fd8f2d5f3,2026-08-01T02:45:18.584976+00:00,ORIG-87810,RCVR-82523,194.49,Pine Valley Foods,Avery Johnson,IL,CA,1748,Direct deposit,PPD,Online banking,0
5f92f562-0896-4141-b635-76463cb36a1d,2026-08-10T14:56:18.584976+00:00,ORIG-12381,RCVR-42097,392.85,Northstar Services,Maple Consulting,MA,TX,2358,Payroll,PPD,API,0
f1aff368-73b1-4fd7-ada2-97d8e8f6a3f1,2026-08-11T06:40:18.584976+00:00,ORIG-20378,RCVR-70675,665.04,Summit Health,Cedar Utilities,VA,WA,1206,Bill payment,WEB,Online banking,0
344829c9-a1cd-4092-8ae4-e60f1f7a686d,2026-07-31T22:41:18.584976+00:00,ORIG-24907,RCVR-58852,233.64,Northstar Services,Cedar Utilities,OH,NY,1785,Tax payment,PPD,Online banking,0
b77ab020-50ff-43ad-aacb-bce5b7aa8d32,2026-06-24T20:11:18.584976+00:00,ORIG-82410,RCVR-69270,384.58,Northstar Services,Brightline Supply,WA,WA,765,Payroll,CCD,Online banking,0
fe95cfc3-c77c-4dc6-9ed0-7a286be15140,2026-06-25T02:59:18.584976+00:00,ORIG-78114,RCVR-11267,589.02,Pine Valley Foods,Cedar Utilities,WA,WA,469,Vendor payment,PPD,Online banking,0
a27e7638-2d0d-4ec7-b318-0bb26f1cc3fa,2026-07-17T05:24:18.584976+00:00,ORIG-59107,RCVR-88682,290.95,Pine Valley Foods,Brightline Supply,CA,CA,958,Vendor payment,WEB,File upload,0
f9797778-9390-417a-8ab0-4be5140fca21,2026-07-19T23:14:18.584976+00:00,ORIG-30994,RCVR-57309,166.19,Pine Valley Foods,Avery Johnson,NY,NC,2312,Bill payment,WEB,Online banking,0
e92430b9-0074-4655-810c-09423914d6e3,2026-07-03T16:34:18.584976+00:00,ORIG-31950,RCVR-60630,311.72,Summit Health,Avery Johnson,WA,GA,464,Direct deposit,CCD,File upload,0
ff725ca2-d812-42ff-bb0e-9510533805d0,2026-07-02T23:21:18.584976+00:00,ORIG-10925,RCVR-33529,260.92,Harbor Manufacturing,Avery Johnson,FL,TX,3584,Bill payment,PPD,Online banking,0
8f1eaa2b-6573-4fd9-9577-ee35bc656a97,2026-07-30T13:36:18.584976+00:00,ORIG-15347,RCVR-90581,361.01,Harbor Manufacturing,Avery Johnson,FL,FL,1386,Vendor payment,WEB,File upload,0
2d453b42-724a-4339-a60b-c7b2bba81fba,2026-07-26T02:26:18.584976+00:00,ORIG-35871,RCVR-20171,170.71,Harbor Manufacturing,Avery Johnson,CA,MA,1834,Bill payment,CCD,Online banking,0
